4914,55807,54537,52883,52017,56507,2021-09-02,1,194.09
4915,57003,53526,52884,54761,50607,2021-05-16,8,187.77
4916,54021,56490,52884,50600,51528,2021-10-11,3,174.79
4917,50906,57790,52884,55697,53266,2021-06-09,4,308.79
4918,56759,53217,52884,55175,58779,2021-08-03,7,463.65
4919,50468,59321,52885,52757,53343,2021-10-23,8,447.39
4920,56521,58417,52885,51276,54121,2021-03-30,9,314.97
4921,51652,55248,52886,53239,53865,2021-06-19,9,423.71
4922,51987,52470,52887,59447,52760,2021-05-11,8,432.09
4923,53246,50575,52887,55015,53837,2021-04-20,5,375.87
4924,56126,58622,52887,53944,57750,2021-04-06,8,86.02
4925,56121,55541,52888,57805,50936,2021-05-22,3,478.53
4926,51353,58783,52888,56997,56612,2021-09-22,7,306.17
4927,58251,57397,52889,52605,57597,2021-05-29,2,184.26
4928,57935,56556,52889,53405,59523,2021-08-20,8,395.57
4929,57512,58283,52889,58248,59477,2021-04-15,8,443.00
4930,58877,50578,52890,50844,56243,2021-01-31,10,293.30
4931,52139,56359,52890,50313,58996,2021-06-26,5,483.91
4932,57253,52511,52891,51373,51890,2021-08-24,4,439.50
4933,50818,59452,52891,58948,54084,2021-03-24,10,491.62
4934,53074,55918,52891,54807,55289,2021-08-14,8,245.29
4935,58025,51954,52891,57670,58230,2021-10-14,8,451.26
4936,56965,57320,52895,52536,54619,2021-12-07,1,294.66
4937,53067,56788,52896,51267,55753,2021-04-25,1,437.30
4938,58309,58160,52896,52508,57331,2021-01-01,9,402.83
4939,55171,59680,52897,54028,56684,2021-09-18,4,490.84
4940,52052,52484,52898,56015,59819,2021-04-28,6,56.04
4941,59532,54944,52898,52791,59657,2021-11-28,6,119.39
4942,58624,55000,52899,59357,55906,2021-08-10,9,307.93
4943,51962,59713,52900,50004,51564,2021-10-29,10,291.16
4944,57369,51651,52901,55332,51963,2021-02-23,6,381.79
4945,57439,57185,52901,56853,52731,2021-08-06,8,54.55
4946,50234,54324,52902,56831,50524,2021-06-16,7,348.04
4947,56337,52398,52902,51214,54047,2021-11-07,3,409.46
4948,53797,59653,52903,52064,55634,2021-07-13,4,454.07
4949,57776,56265,52903,51287,58713,2021-09-08,9,246.48
4950,56640,52903,52904,56345,59643,2021-03-06,8,422.30
4951,54826,56032,52905,59058,53340,2021-09-19,3,165.14
4952,54633,58560,52906,59452,51479,2021-01-28,2,499.58
4953,50010,59916,52906,57201,52880,2021-04-12,1,232.60
4954,53094,52349,52906,54748,52818,2021-04-03,6,90.19
4955,57527,59958,52907,54184,51569,2021-10-28,10,51.88
4956,50669,50848,52908,53793,51338,2021-03-18,5,63.17
4957,55965,52829,52909,53177,57724,2021-06-21,8,242.84
4958,59277,54482,52909,50813,58844,2021-04-10,3,399.20
4959,52992,56967,52909,56993,59788,2021-09-27,8,262.89
4960,52798,55726,52910,53323,56726,2021-04-10,4,228.19
4961,57794,54124,52911,53123,51323,2021-03-10,7,364.95
4962,58895,56828,52912,59781,50165,2021-08-28,4,496.68
4963,50975,56659,52912,57085,52102,2021-11-05,6,409.85
4964,58637,57103,52913,58087,52137,2021-06-14,1,267.03
4965,55972,57455,52913,56547,56083,2021-07-14,3,485.96
4966,54637,59367,52914,50493,52691,2021-06-07,2,422.61
4967,51826,59781,52937,57803,50474,2021-01-31,3,240.55
4968,50723,55740,52937,58006,53730,2021-04-11,4,150.14
4969,56789,56981,52937,51920,59560,2021-08-16,2,350.65
4970,53260,59542,52915,55734,53007,2021-02-12,10,210.14
4971,50153,57993,52915,55160,53901,2021-05-30,2,17.38
4972,50516,50882,52916,54309,52336,2021-10-22,2,493.30
4973,50471,55306,52916,56972,52825,2021-06-30,2,194.89
4974,58488,56605,52916,51862,55854,2021-12-24,10,445.42
4975,51829,50268,52916,53830,57480,2021-10-26,6,43.50
4976,50192,51863,52916,50716,58263,2021-08-04,1,359.38
4977,50464,54046,52917,56003,59699,2021-12-20,1,61.00
4978,56052,51912,52918,56378,52772,2021-07-08,7,411.11
4979,57307,50971,52918,56574,57052,2021-07-26,8,422.21
4980,51556,55727,52918,53582,58537,2021-03-20,10,316.03
4981,54712,54643,52919,50457,53171,2021-08-05,1,53.00
4982,54147,56948,52920,52394,57103,2021-07-31,7,416.98
4983,50526,59557,52921,58440,53048,2021-09-02,9,134.78
4984,58638,57065,52921,51496,59258,2021-08-31,10,161.86
4985,56903,52681,52922,54652,56744,2021-01-15,9,79.27
4986,54871,52298,52922,54515,59366,2021-06-08,2,106.04
4987,52910,56727,52923,52965,55174,2021-07-25,9,499.80
4988,51771,59551,52924,58044,55422,2021-11-02,4,405.06
4989,52458,51495,52924,59479,56151,2021-09-18,6,481.41
4990,52524,55927,52925,55217,54110,2021-11-09,8,226.73
4991,50509,50059,52926,57520,50229,2021-08-12,2,142.53
4992,58113,51264,52926,59959,53737,2021-02-26,3,472.03
4993,50949,59638,52927,59418,57039,2021-04-02,3,211.84
4994,50418,57059,52927,52439,59777,2021-07-08,3,326.66
4995,50046,56872,52928,54608,59717,2021-07-18,3,141.11
4996,50496,58657,52929,57323,50337,2021-07-08,9,350.35
4997,51283,55422,52929,54799,56599,2021-08-29,2,132.17
4998,59883,57509,52930,56484,58371,2021-02-01,6,330.01
4999,59224,53104,52931,57095,56133,2021-05-06,10,79.28
5000,55344,51985,52932,57376,59159,2021-05-18,1,167.34
5001,51377,54824,52933,57245,52781,2021-11-10,1,367.76
5002,52195,54960,52934,52841,58586,2021-02-13,5,471.00
5003,58774,50182,52935,54700,50917,2021-11-25,9,297.96
5004,54228,57339,52936,51346,54302,2021-11-18,9,102.64
5005,58574,56159,52938,54693,52277,2021-03-01,7,323.91
5006,54987,55880,52939,52068,57461,2021-08-11,3,162.65
5007,51925,59911,52940,54605,52925,2021-05-01,9,484.21
5008,52897,51896,52940,59120,57251,2021-08-05,6,300.44
5009,56476,59138,52941,50488,52560,2021-01-17,8,134.77
5010,56534,50451,52941,53089,59583,2021-09-02,1,421.80
5011,54391,50496,52942,54098,51661,2021-08-30,7,497.67
5012,50880,52411,52943,59466,51540,2021-02-15,7,488.43
5013,50173,58123,52943,55260,54404,2021-05-29,10,173.13
5014,55188,59440,52944,54265,50483,2021-08-05,10,139.49
5015,50026,57977,52944,56058,53152,2021-07-05,6,80.10
5016,50985,56288,52945,59087,52024,2021-10-27,4,41.78
5017,56752,52473,52946,52284,51079,2021-04-14,6,419.60
5018,50039,53496,52947,58985,50309,2021-05-02,9,196.60
5019,58287,56564,52947,53896,59549,2021-01-22,9,136.90
5020,55559,58227,52948,53219,56161,2021-12-04,9,428.19
5021,53861,59571,52949,56480,59299,2021-08-16,7,465.93
5022,54929,54328,52950,54476,53427,2021-02-06,5,387.52
5023,53590,55308,52950,53940,58625,2021-09-11,5,87.51
5024,54203,54200,52950,50523,59750,2021-12-29,9,213.15
5025,55691,58704,52951,53559,50081,2021-03-09,10,143.45
5026,56189,53939,52951,56568,50525,2021-03-17,1,165.76
5027,51323,56083,52951,53319,55156,2021-05-24,8,304.85
5028,57704,53654,52951,59645,55466,2021-07-06,1,380.94
5029,54899,54757,52951,54592,59745,2021-05-12,7,364.08
5030,59372,55389,52952,58775,52043,2021-04-11,5,483.84
5031,50342,56160,52953,51500,55840,2021-06-24,1,460.77
5032,52872,51246,52954,51329,56983,2021-06-20,9,260.64
5033,58291,56778,52954,59235,59335,2021-11-21,3,76.67
5034,55305,59145,52955,58582,53899,2021-09-17,4,341.09
5035,51813,55419,52955,52499,56821,2021-11-13,1,45.40
5036,51027,52609,52956,55188,53134,2021-01-20,1,420.47
5037,55011,52808,52956,52795,56115,2021-11-16,2,442.36
5038,51526,56029,52957,50981,57400,2021-11-06,2,474.05
5039,53072,58022,52957,56922,58448,2021-11-07,2,260.53
5040,50915,54949,53019,52295,52265,2021-07-29,9,250.89
5041,55157,56486,53019,59527,53309,2021-04-11,2,194.10
5042,57818,58613,53019,56899,53587,2021-03-17,10,385.67
5043,58332,57924,53019,53939,58754,2021-08-08,3,148.59
5044,57202,55015,52958,57419,53220,2021-11-15,10,267.43
5045,54363,57799,52958,59439,53913,2021-10-02,5,413.93
5046,55828,59065,52958,54687,56577,2021-01-31,4,206.76
5047,58580,55563,52958,51338,58214,2021-02-16,10,150.37
5048,59028,55482,52959,54710,56270,2021-08-21,9,93.96
5049,58543,56107,52959,54510,59472,2021-12-07,1,386.91
5050,57006,50062,52960,54508,51047,2021-02-06,1,81.75
5051,52263,54020,52960,56552,53650,2021-09-25,1,434.84
5052,54791,54684,52961,57330,55864,2021-04-01,9,285.24
5053,56019,56878,52961,58562,57008,2021-05-21,2,151.58
5054,53116,59819,52962,54065,52172,2021-11-03,2,323.13
5055,53915,53426,52963,55241,58481,2021-09-08,8,443.86
5056,50151,56680,52964,54899,59688,2021-11-06,3,342.69
5057,54340,51806,52965,59710,52184,2021-06-12,5,234.01
5058,53046,52955,52966,52883,57354,2021-01-16,8,117.20
5059,58493,53692,52967,56600,59142,2021-09-17,1,410.24
5060,57576,50618,52968,52168,50586,2021-06-26,3,414.62
5061,52287,59973,52968,50651,50914,2021-10-31,8,15.36
5062,53463,52173,52969,56220,58156,2021-11-12,3,348.28
5063,56431,56088,52970,52654,50811,2021-04-23,4,359.17
5064,50591,54298,52970,50042,55591,2021-04-15,8,348.85
5065,51016,54707,52970,52405,59383,2021-10-28,4,37.66
5066,54430,53259,52971,59584,52491,2021-08-09,2,376.59
5067,54489,50889,52972,54022,51294,2021-05-18,1,36.90
5068,58472,59975,52972,54307,58330,2021-01-18,2,426.01
5069,54183,57912,52973,53296,50638,2021-06-01,10,437.40
5070,53149,53581,52973,56487,54445,2021-11-13,5,184.51
5071,52966,50075,52974,54626,56427,2021-06-16,8,335.26
5072,58694,58825,52975,55281,58179,2021-08-03,4,62.79
5073,58935,56276,52976,53638,54225,2021-05-17,1,482.93
5074,51955,52193,52977,55168,56303,2021-09-29,5,489.54
5075,50164,59028,52978,58615,56063,2021-05-10,1,242.58
5076,54511,51621,52978,51087,59191,2021-08-07,7,29.74
5077,59708,56943,52979,58287,53094,2021-11-08,6,327.60
5078,56908,51221,52979,55907,53663,2021-06-29,9,320.06
5079,59660,51326,52979,56034,57841,2021-06-04,5,148.09
5080,56784,59439,53020,59822,54311,2021-03-26,3,301.98
5081,57083,56122,52980,55592,58859,2021-06-05,1,451.53
5082,55334,56203,52981,58007,52326,2021-07-24,9,473.73
5083,53526,51399,52981,50612,59655,2021-06-25,5,477.94
5084,54081,54215,52982,53535,53483,2021-03-18,5,51.92
5085,59884,59243,52983,59388,59612,2021-06-16,2,305.42
5086,53364,52440,52984,59415,51760,2021-09-17,4,314.17
5087,57451,53465,52984,57387,56626,2021-11-02,4,441.02
5088,58040,50402,52984,56858,58944,2021-06-05,6,350.19
5089,54671,51319,52985,52942,58115,2021-03-16,8,139.69
5090,58030,58602,52986,58950,53357,2021-11-14,5,353.58
5091,51629,50405,52987,58648,50895,2021-01-24,9,232.60
5092,58376,53616,52988,55325,57722,2021-07-23,6,84.94
5093,54507,55342,52989,51300,51205,2021-08-01,3,51.71
5094,54049,50237,52989,55374,53338,2021-01-29,2,229.50
5095,58938,51287,52989,58874,57935,2021-08-29,7,19.85
5096,58115,51471,52990,57295,57555,2021-06-27,3,313.15
5097,50774,51708,52991,53384,50099,2021-03-28,1,479.42
5098,50552,54712,52991,54829,52124,2021-10-03,7,384.09
5099,54836,59383,52992,57612,52946,2021-08-10,2,196.72
5100,53069,59543,52992,52185,55782,2021-07-27,6,357.86
5101,54188,54075,52992,56441,58778,2021-09-10,10,257.47
5102,53102,58371,52993,51475,55253,2021-09-16,8,308.17
5103,52126,58378,52994,52922,50484,2021-03-29,9,37.90
5104,54635,57472,52994,53606,58557,2021-10-08,9,456.03
5105,51720,55768,52995,57046,51959,2021-01-27,3,18.07
5106,52648,54134,52996,50626,51841,2021-10-17,3,475.37
5107,54647,54511,52997,53228,56858,2021-01-31,4,55.68
5108,52817,50031,52997,51865,57242,2021-01-02,7,209.97
5109,56889,52174,52998,57084,58023,2021-09-11,9,313.41
5110,56388,50249,52998,51627,59589,2021-07-12,10,133.87
5111,57157,52715,53042,56958,57541,2021-09-25,2,281.31
5112,56557,51971,52999,55858,52459,2021-07-15,5,444.23
5113,58086,59951,53000,57592,58999,2021-06-03,6,174.65
5114,59074,59395,53001,55815,51166,2021-04-09,1,264.42
5115,58777,54104,53001,56325,53139,2021-01-18,2,80.62
5116,58829,53753,53001,56659,54871,2021-04-14,9,431.15
5117,50753,59455,53002,52710,54939,2021-05-17,8,230.25
5118,57475,51927,53002,55519,57571,2021-04-05,8,385.57
5119,56757,56893,53003,57153,57588,2021-03-28,4,465.53
5120,57391,51240,53004,55666,50889,2021-08-14,2,196.02
5121,55661,56261,53004,55263,54065,2021-01-04,10,74.07
5122,51502,59628,53005,55005,50958,2021-12-01,6,54.24
5123,57703,58819,53005,50770,56207,2021-11-16,4,371.27
5124,56735,52937,53006,59077,52386,2021-04-06,3,297.51
5125,56272,59855,53007,53501,51525,2021-03-09,8,101.49
5126,59815,57816,53007,50792,57380,2021-11-08,6,161.41
5127,53819,55481,53008,58958,51832,2021-08-01,3,465.30
5128,54276,56268,53008,53208,55608,2021-01-25,4,46.59
5129,51891,56586,53009,57217,52697,2021-01-01,7,132.83
5130,53557,59737,53010,55536,50549,2021-02-28,10,474.87
5131,54162,55060,53010,56387,55420,2021-06-21,1,86.34
5132,57915,51751,53010,50529,56301,2021-11-11,7,465.61
5133,59617,51734,53011,54845,54109,2021-02-26,1,369.12
5134,55682,59470,53011,51143,54521,2021-11-06,8,83.98
5135,56328,56498,53012,51617,54036,2021-04-01,3,448.27
5136,53725,53295,53013,56788,51131,2021-07-21,9,147.11
5137,53840,52693,53013,56357,54901,2021-10-21,10,494.19
5138,55021,56062,53014,59334,51017,2021-07-28,1,47.71
5139,56053,59947,53014,52043,52680,2021-05-03,9,92.74
5140,51487,52971,53014,53342,58142,2021-06-21,8,215.34
5141,58487,58985,53014,53841,58771,2021-07-24,10,302.69
5142,56601,53333,53015,56106,55246,2021-10-15,8,482.32
5143,51613,54961,53015,59347,55849,2021-11-29,8,419.01
5144,54837,54336,53015,58222,59516,2021-11-10,6,31.19
5145,54945,51116,53016,58444,50871,2021-08-18,7,492.95
5146,58271,57006,53016,57398,53029,2021-09-30,7,194.47
5147,51948,56489,53016,52080,54853,2021-08-24,10,92.32
5148,59347,58854,53017,59770,50265,2021-07-04,8,352.85
5149,56458,54970,53017,51057,54105,2021-05-25,10,17.35
5150,54270,54060,53018,52751,54790,2021-03-06,7,100.85
5151,53311,56097,53018,59025,59370,2021-10-27,2,233.69
5152,53581,53034,53021,50245,51694,2021-03-08,9,225.15
5153,53947,56962,53021,57604,56845,2021-09-16,6,221.07
5154,58155,54634,53021,59200,58117,2021-11-24,4,492.50
5155,56935,53956,53021,51735,58257,2021-03-01,7,175.85
5156,57282,56484,53022,52257,55226,2021-04-18,6,207.20
5157,55779,55034,53023,57123,54608,2021-01-17,10,287.43
5158,56227,53661,53023,52377,55859,2021-09-29,1,207.60
5159,56333,50545,53024,56249,51247,2021-04-05,8,428.81
5160,58482,57477,53025,58773,53538,2021-07-16,8,106.98
5161,51417,56345,53025,51960,57725,2021-07-16,10,103.55
5162,54973,52841,53026,57357,54852,2021-03-21,6,190.08
5163,55448,55206,53027,56481,54218,2021-04-11,5,393.13
5164,50836,52080,53028,59472,51173,2021-06-24,6,339.95
5165,50659,50828,53029,58236,50579,2021-08-26,6,70.59
5166,51521,58049,53029,52666,56874,2021-03-01,7,17.70
5167,58189,56800,53029,52386,59481,2021-03-03,1,397.72
5168,58281,52583,53030,50776,56002,2021-05-16,2,109.72
5169,54816,55435,53031,59594,59976,2021-09-13,5,136.00
5170,53609,59337,53032,57386,53512,2021-06-07,2,179.46
5171,57766,56497,53032,51771,53872,2021-07-25,5,145.35
5172,55917,55480,53033,58959,50894,2021-05-25,3,113.23
5173,57389,54407,53033,52148,51192,2021-10-23,7,221.56
5174,58470,58782,53033,58449,51854,2021-01-29,4,405.17
5175,59268,54674,53033,59367,53798,2021-02-14,6,347.99
5176,58605,50252,53034,56059,57589,2021-06-08,5,246.45
5177,52516,52241,53034,50423,58695,2021-09-28,4,96.20
5178,50329,53312,53035,58943,52190,2021-09-05,9,218.45
5179,56600,51018,53035,55526,52920,2021-07-11,2,281.46
5180,57662,52555,53035,57655,59638,2021-01-19,6,220.90
5181,51468,57639,53036,52787,52626,2021-04-24,6,190.90
5182,55592,54469,53036,53544,58648,2021-05-04,9,402.52
5183,57853,54589,53037,54887,52742,2021-06-23,10,414.73
5184,53145,54209,53038,55321,59227,2021-01-17,10,206.10
5185,56283,56658,53038,57659,59921,2021-10-20,8,292.59
5186,50656,51128,53039,51601,50696,2021-09-01,5,370.04
5187,54834,52792,53039,53837,51648,2021-12-29,7,131.66
5188,52565,56200,53039,56209,52198,2021-12-12,7,292.06
5189,53235,59517,53039,58017,54145,2021-07-19,5,15.48
5190,50050,55616,53040,53551,51810,2021-04-21,10,114.68
5191,52846,56102,53040,54597,57993,2021-02-26,3,219.11
5192,54074,55883,53041,59800,51819,2021-09-26,4,29.79
5193,52961,57342,53041,57148,56024,2021-02-04,2,274.96
5194,53398,50012,53043,50619,55640,2021-05-10,10,225.54
5195,57349,58705,53044,58013,58967,2021-08-19,7,370.49
5196,52066,57803,53045,55554,52586,2021-06-02,10,153.51
5197,57954,50855,53045,52662,58016,2021-10-06,9,201.02
5198,56562,53477,53046,58408,50106,2021-02-10,4,43.65
5199,52775,54001,53047,51179,51763,2021-10-28,2,58.88
5200,56636,51012,53047,59381,53329,2021-08-08,2,471.59
5201,50290,55026,53047,50246,55085,2021-11-25,4,385.69
5202,53476,58178,53047,57668,59011,2021-12-09,8,246.61
5203,53490,58486,53048,57663,53185,2021-09-11,4,334.72
5204,59761,59241,53048,57130,53871,2021-04-05,4,107.44
5205,51996,54714,53048,59515,58059,2021-09-21,8,422.44
5206,50852,59646,53049,56520,59831,2021-05-15,7,453.96
5207,52073,55964,53050,58139,58972,2021-06-24,3,265.50
5208,56805,50928,53051,50024,51607,2021-01-08,7,276.78
5209,52464,56914,53052,53370,52750,2021-12-04,8,221.25
5210,59972,53445,53052,57200,56618,2021-01-01,9,251.54
5211,59269,57233,53053,56358,58939,2021-10-31,7,169.16
5212,50443,55164,53054,54292,50530,2021-07-29,5,19.58
5213,53523,51201,53054,55021,57196,2021-03-20,5,459.92
5214,55869,58653,53054,53881,59904,2021-09-06,6,370.51
5215,55736,55571,53055,59300,54063,2021-03-22,2,464.08
5216,55915,56332,53056,50562,51977,2021-04-25,7,353.59
5217,53675,59256,53057,53220,51152,2021-09-29,9,398.90
5218,54950,58504,53058,53256,57632,2021-07-26,1,209.68
5219,50357,59796,53058,57799,58549,2021-02-12,2,152.84
5220,58524,56826,53059,53295,59174,2021-10-30,2,83.41
5221,55896,59894,53060,51945,53375,2021-04-27,3,277.02
5222,58841,53572,53060,55636,54606,2021-01-25,4,397.82
5223,52171,59488,53060,54862,54566,2021-10-17,6,20.25
5224,53201,58911,53060,50456,55623,2021-04-21,3,352.53
5225,51482,50979,53060,51111,56026,2021-09-21,3,47.63
5226,57567,53790,53061,53281,50166,2021-02-01,6,458.82
5227,53106,52766,53061,50576,56567,2021-05-04,3,345.98
5228,53540,51972,53062,51736,55307,2021-03-04,5,294.11
5229,57636,57836,53062,55699,58595,2021-09-13,2,98.98
5230,59518,53329,53086,52004,57921,2021-01-17,7,297.45
5231,54388,56973,53548,57465,57923,2021-10-03,8,493.28
5232,52523,53339,53063,59982,58256,2021-10-07,1,40.03
5233,58584,56146,53064,59683,53226,2021-03-13,6,443.62
5234,57608,52279,53064,50110,57150,2021-10-07,7,49.21
5235,57122,50918,53065,51461,52066,2021-06-21,8,445.86
5236,50999,58008,53065,54089,54603,2021-12-01,7,94.86
5237,55453,55610,53066,54478,55626,2021-03-24,9,458.71
5238,56616,59656,53066,59549,56347,2021-12-16,1,111.08
5239,56431,56088,53067,52654,50811,2021-04-23,4,359.17
5240,50591,54298,53067,50042,55591,2021-04-15,8,348.85
5241,51016,54707,53067,52405,59383,2021-10-28,4,37.66
5242,59734,59719,53068,57856,55638,2021-06-23,4,197.66
5243,56303,56388,53069,50710,57300,2021-05-08,5,377.10
5244,50336,52477,53070,58215,52240,2021-06-05,3,403.61
5245,56186,58308,53071,50389,51448,2021-01-27,10,214.41
5246,59694,52225,53071,59487,56292,2021-09-07,8,41.00
5247,57552,54904,53072,53300,52906,2021-11-02,3,304.19
5248,51733,58950,53072,57840,54490,2021-05-29,9,295.55
5249,50614,52553,53072,51407,55252,2021-06-21,7,334.94
5250,55097,50081,53073,58331,52232,2021-05-05,3,205.67
5251,56814,57561,53073,51411,57013,2021-09-02,4,477.77
5252,56135,52392,53073,51385,57754,2021-09-02,4,233.35
5253,59018,52781,53074,55145,55922,2021-06-29,5,170.74
5254,58013,57015,53075,58796,50514,2021-01-14,5,228.36
5255,58947,58472,53075,50693,57476,2021-01-16,1,274.30
5256,54459,58238,53076,50548,55247,2021-04-19,9,316.09
5257,51122,55784,53076,50085,56740,2021-01-20,4,226.32
5258,59587,58131,53077,57020,53532,2021-07-27,6,107.05
5259,54215,56271,53077,55905,56111,2021-05-03,6,406.11
5260,55694,58833,53078,55590,53423,2021-07-24,6,112.17
5261,53143,56544,53078,53807,56591,2021-06-26,5,126.57
5262,50302,59369,53078,55991,56674,2021-08-03,3,286.48
5263,50644,55546,53078,51169,58400,2021-09-18,1,342.20
5264,53548,51888,53079,53176,51278,2021-01-02,10,365.00
5265,55877,56913,53079,52532,51202,2021-01-04,3,43.64
5266,55422,55200,53080,53707,52708,2021-10-09,3,313.35
5267,59997,58556,53080,57598,56721,2021-09-18,9,127.79
5268,53726,52674,53080,59628,57964,2021-05-15,6,476.76
5269,58379,59061,53081,53234,50259,2021-04-12,8,59.09
5270,53949,55829,53081,53411,56629,2021-02-12,3,245.34
5271,57904,53520,53082,55327,52714,2021-05-21,6,211.02
5272,57188,51183,53083,57070,53946,2021-08-30,3,14.02
5273,52148,50391,53083,51264,58467,2021-01-25,8,375.97
5274,51950,50633,53084,54474,51424,2021-08-03,1,269.28
5275,59622,57122,53085,56545,51891,2021-07-26,7,348.67
5276,50477,54081,53087,58216,54453,2021-04-14,7,42.03
5277,55567,56807,53088,59427,55179,2021-04-01,5,174.87
5278,56679,51997,53088,51934,55613,2021-11-10,5,84.48
5279,52345,52459,53089,55253,52962,2021-05-19,1,317.27
5280,54688,57885,53089,54197,56246,2021-07-21,2,91.11
5281,54307,55676,53090,59927,50993,2021-06-24,7,450.79
5282,50484,56623,53090,53623,50791,2021-01-31,10,485.89
5283,54555,55352,53091,53330,53380,2021-02-06,1,120.06
5284,50486,55345,53092,58350,55077,2021-04-07,5,23.01
5285,56739,52102,53092,56014,56174,2021-01-30,3,411.23
5286,57991,54793,53092,53742,56440,2021-03-06,7,441.68
5287,50869,52090,53093,56471,50156,2021-01-16,4,69.80
5288,57635,55130,53093,53681,55607,2021-03-09,9,157.77
5289,56056,54642,53094,57098,53311,2021-05-02,7,248.61
5290,55272,51554,53095,51804,50490,2021-09-30,4,50.65
5291,52664,54487,53096,58555,57070,2021-05-02,5,402.58
5292,54196,52756,53097,51285,53083,2021-10-04,3,382.38
5293,56673,51356,53097,55935,59901,2021-07-09,6,70.01
5294,54269,58897,53098,50478,52726,2021-01-01,5,65.36
5295,52371,51063,53099,52972,51957,2021-08-08,3,398.56
5296,59996,56558,53100,54844,50532,2021-12-24,10,182.35
5297,58666,55775,53100,57522,53474,2021-10-31,7,257.31
5298,57340,50086,53100,52333,57021,2021-05-25,1,218.47
5299,58341,50009,53100,53696,58486,2021-09-09,2,489.76
5300,59675,57278,53101,54839,54726,2021-01-28,5,491.42
5301,51232,56132,53102,52690,53039,2021-11-23,3,240.05
5302,58457,55373,53102,58211,57902,2021-04-29,8,117.97
5303,58298,55535,53103,55551,51215,2021-08-25,10,181.84
5304,53907,53853,53103,53621,52649,2021-08-11,2,80.73
5305,53327,57039,53103,57569,53580,2021-10-12,10,369.48
5306,50356,51450,53104,54415,52721,2021-12-29,10,143.30
5307,51797,56304,53104,54302,54179,2021-02-20,10,453.14
5308,52920,58073,53104,56621,59016,2021-03-27,8,194.82
5309,53741,50021,53105,57355,50096,2021-10-23,7,317.47
5310,59074,59395,53106,55815,51166,2021-04-09,1,264.42
5311,58777,54104,53106,56325,53139,2021-01-18,2,80.62
5312,58829,53753,53106,56659,54871,2021-04-14,9,431.15
5313,53133,58930,53107,53244,54263,2021-06-16,7,11.36
5314,51463,50111,53107,57049,59211,2021-12-16,1,102.82
5315,53179,59232,53172,54021,50074,2021-03-17,6,461.53
5316,58693,52525,53172,56781,53359,2021-03-29,8,77.78
5317,55028,57565,53108,59454,54374,2021-12-28,1,311.38
5318,54817,59039,53108,50706,59035,2021-04-24,2,183.88
5319,56298,57731,53109,50462,52922,2021-06-19,10,11.92
5320,50889,53098,53109,54815,58824,2021-12-19,9,493.22
5321,50656,51128,53110,51601,50696,2021-09-01,5,370.04
5322,54834,52792,53110,53837,51648,2021-12-29,7,131.66
5323,52565,56200,53110,56209,52198,2021-12-12,7,292.06
5324,53235,59517,53110,58017,54145,2021-07-19,5,15.48
5325,53064,58393,53111,59859,51018,2021-03-17,4,279.29
5326,51149,59921,53111,57696,54146,2021-06-18,5,300.30
5327,56796,57750,53112,54611,53288,2021-06-25,3,62.67
5328,50931,56055,53113,57041,51129,2021-04-05,8,399.45
5329,51251,59648,53114,53051,50957,2021-10-30,7,198.62
5330,58016,54946,53115,54939,51566,2021-09-06,7,82.19
5331,54974,53165,53116,51819,55819,2021-04-26,1,425.33
5332,59501,52026,53116,50311,58898,2021-09-23,1,180.80
5333,59433,52462,53117,54223,58199,2021-10-25,7,406.92
5334,55812,53644,53118,51542,50104,2021-11-15,5,121.54
5335,53498,56621,53118,58355,51254,2021-09-09,5,331.40
5336,51965,50025,53118,53547,57976,2021-07-04,5,461.35
5337,52944,57150,53119,55821,58892,2021-11-29,9,462.74
5338,56974,50816,53120,54083,52640,2021-02-11,9,499.62
5339,57973,53280,53121,50031,55370,2021-11-03,4,419.23
5340,51200,55515,53121,53462,57582,2021-07-08,9,36.05
5341,56350,53773,53122,55861,53064,2021-01-25,4,347.05
5342,54085,57588,53123,59563,51134,2021-03-03,6,208.60
5343,59705,59809,53124,54842,52084,2021-09-02,1,173.87
5344,51473,59273,53125,58015,55408,2021-03-05,3,376.41
5345,50019,51581,53126,50795,52338,2021-08-04,5,447.49
5346,59276,56471,53127,51379,53274,2021-08-19,3,454.37
5347,52482,53842,53128,59147,59307,2021-09-08,10,359.66
5348,56500,56523,53128,52845,59891,2021-04-05,1,270.32
5349,57534,58790,53129,57294,52966,2021-09-10,4,380.48
5350,50861,54894,53129,50699,57040,2021-06-14,10,216.46
5351,51586,53863,53129,58313,57730,2021-09-29,10,433.18
5352,50371,59580,53130,56390,51486,2021-04-08,6,205.05
5353,52656,50760,53131,55984,53196,2021-06-11,5,412.43
5354,59558,58202,53131,59070,58460,2021-10-17,3,433.67
5355,52548,51824,53132,55954,59133,2021-11-19,4,121.45
5356,52659,50276,53133,57742,59281,2021-12-27,1,62.22
5357,53606,51571,53134,50985,56535,2021-03-24,1,79.94
5358,52294,50224,53135,56072,50855,2021-07-17,7,206.64
5359,54052,54751,53136,56373,53617,2021-01-31,7,389.79
5360,58320,54253,53137,50052,55001,2021-03-09,3,73.42
5361,57178,56809,53137,50482,55601,2021-10-26,9,320.69
5362,50753,59455,53138,52710,54939,2021-05-17,8,230.25
5363,57475,51927,53138,55519,57571,2021-04-05,8,385.57
5364,55372,54644,53139,53716,52005,2021-05-16,9,403.92
